uniprot_id,class,type,start.x,end.x,cds_name,cds_syn_alias,locus_tag,id,accession,annot,feature_type,start.y,end.y,chain_id,feature_name,mat_syn_alias,ontology_term,evidence,Entry_name,Status,Protein_names,Gene_names,Organism,Length,nt_coord_start,nt_coord_end
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,819,2763,PRO_0000449621,Non-structural protein 3,nsp3,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,2720,8554
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,1,7096,PRO_0000449618,NA,,NA,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,266,21553
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,1,180,PRO_0000449619,Host translation inhibitor nsp1,nsp1,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,266,805
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,6799,7096,PRO_0000449633,2'-O-methyltransferase,nsp16,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,20660,21553
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,2764,3263,PRO_0000449622,Non-structural protein 4,nsp4,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,8555,10054
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Transmembrane,2226,2246,NA,Helical,,ECO:0000255,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,6941,7003
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Repeat,3977,4004,NA,LRR 6,,ECO:0000255,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,12194,12277
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,4254,4392,PRO_0000449628,Non-structural protein 10,nsp10,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,13025,13441
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,4393,5324,PRO_0000449629,RNA-directed RNA polymerase,nsp12,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,13442,16237
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,5325,5925,PRO_0000449630,Helicase,nsp13,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,16238,18040
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,181,818,PRO_0000449620,Non-structural protein 2,nsp2,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,806,2719
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,3264,3569,PRO_0000449623,3C-like proteinase,,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,10055,10972
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Chain,3860,3942,PRO_0000449625,Non-structural protein 7,nsp7,ECO:0000250,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,11843,12091
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Transmembrane,3100,3120,NA,Helical,,ECO:0000255,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,9563,9625
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Topological domain,3608,3608,NA,Lumenal,,ECO:0000305,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,11087,11089
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Transmembrane,3609,3629,NA,Helical,,ECO:0000255,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,11090,11152
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Topological domain,3149,3586,NA,Cytoplasmic,,ECO:0000305,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,9710,11023
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Transmembrane,3587,3607,NA,Helical,,ECO:0000255,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,11024,11086
P0DTD1,cds,product,266,21555,ORF1ab polyprotein,pp1ab,NA,NA,YP_009724389.1,NA,Topological domain,3656,3673,NA,Lumenal,,ECO:0000305,NA,R1AB_SARS2,reviewed,Replicase polyprotein 1ab (pp1ab) (ORF1ab polyprotein) [Cleaved into: Host translation inhibitor nsp1 (nsp1) (Leader protein); Non-structural protein 2 (nsp2) (p65 homolog); Non-structural protein 3 (nsp3) (EC 3.4.19.12) (EC 3.4.22.-) (PL2-PRO) (Papain-like proteinase) (PL-PRO); Non-structural protein 4 (nsp4); 3C-like proteinase (3CL-PRO) (3CLp) (EC 3.4.22.69) (SARS coronavirus main proteinase) (nsp5); Non-structural protein 6 (nsp6); Non-structural protein 7 (nsp7); Non-structural protein 8 (nsp8); Non-structural protein 9 (nsp9); Non-structural protein 10 (nsp10) (Growth factor-like peptide) (GFL); RNA-directed RNA polymerase (Pol) (RdRp) (EC 2.7.7.48) (nsp12); Helicase (Hel) (EC 3.6.4.12) (EC 3.6.4.13) (nsp13); Proofreading exoribonuclease (ExoN) (EC 3.1.13.-) (Guanine-N7 methyltransferase) (Non-structural protein 14) (nsp14); Uridylate-specific endoribonuclease (EC 3.1.-.-) (NendoU) (nsp15); 2'-O-methyltransferase (EC 2.1.1.-) (nsp16)],rep 1a-1b,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),7096,11231,11284
